# Undirected graph: network1.csv
# FromNodeId ToNodeId
130,11285
130,2905
130,1561
130,11803
130,10780
130,6941
130,2993
130,5156
130,10743
130,7431
130,3373
130,6702
130,2013
130,7984
130,6193
130,2825
130,2104
130,8762
130,6715
130,9440
130,578
130,5190
130,6369
130,6473
130,3402
130,9291
130,7756
130,4941
130,3666
130,11861
130,1622
130,8793
130,10331
130,8284
130,11194
130,7008
130,6753
130,354
130,11963
130,2153
130,12577
130,10094
130,1391
130,2928
130,9960
130,8052
130,8297
130,888
130,3961
130,3708
130,9855
130,12928
130,7298
130,2439
130,10888
130,1930
130,6027
130,3522
130,2963
130,3694
130,4247
130,2714
130,8094
130,7592
130,9671
130,9904
130,3761
130,6066
130,5044
130,6838
130,11960
130,1722
130,5563
130,188
130,11671
130,5314
130,12996
130,9669
130,11206
130,12231
130,194
130,12234
130,9163
130,6860
130,3534
130,10703
130,13008
130,12753
130,6866
130,1236
130,5853
130,2271
130,224
130,10465
130,11217
130,6632
130,7659
130,2540
130,10578
130,1010
130,3572
130,8694
130,8882
130,8186
130,7433
130,10749
130,3582
131,491
132,2963
133,10618
134,11365
135,9671
136,2589
136,5126
137,9671
138,7223
139,324
140,3384
140,9855
141,4706
141,2589
142,8005
143,12565
144,5563
145,9699
145,9356
146,8088
147,3832
148,4771
149,10599
150,5432
151,7553
152,9193
153,10594
153,11143
153,1183
154,3840
154,653
154,7204
154,11910
154,6346
154,6573
154,8659
154,3533
154,8307
154,596
154,11927
154,2575
154,10042
154,5275
155,3644
156,10379
157,6024
158,2139
158,775
159,7667
160,2963
161,491
162,11704
162,4438
163,5389
164,3961
164,3541
165,3906
166,8088
167,7472
168,7008
168,8752
168,7253
168,9707
168,3644
168,7198
169,12376
169,4413
170,5344
171,8284
171,8094
172,7008
172,9555
172,11268
172,1276
172,9671
172,7433
172,2963
173,12480
173,9235
173,7060
173,6821
173,11206
173,9479
173,920
173,7366
174,5432
175,7008
175,3644
176,5836
176,5814
177,2963
178,10282
179,6753
180,3961
181,3540
181,6908
181,11964
181,9671
182,10935
183,2993
183,5563
184,7008
184,2963
185,7874
185,4591
186,6395
187,7008
187,3644
188,2144
188,11206
189,7272
190,12682
190,6091
191,2589
192,10936
192,5044
193,7874
194,3906
194,2714
195,2115
195,10455
196,5563
196,7643
197,3644
197,8151
198,9356
199,4984
199,1280
199,6027
199,1422
200,3523
201,2238
202,7008
202,9897
202,3644
203,6753
203,1346
203,4611
203,10997
203,870
203,9671
203,3443
204,10282
205,6265
206,12642
207,8639
208,10282
209,11955
210,2177
211,6906
211,11818
211,7604
211,3094
211,4486
212,1633
213,5162
213,1011
214,4896
215,1276
216,4941
216,10023
217,9671
218,6265
218,6354
219,5529
219,9740
219,5558
219,1329
220,4896
220,4412
221,11069
222,1445
223,9801
225,875
226,2963
227,6219
228,5488
228,1208
228,12898
228,11206
228,9671
228,9304
228,6779
229,491
229,11557
230,8440
231,6982
232,11719
233,3384
234,3416
235,8812
236,536
236,5336
237,871
238,875
239,3817
240,1369
240,6965
241,7586
241,9069
241,4941
242,2963
243,3961
244,11797
245,9671
246,6753
246,7765
246,11206
246,9671
246,7401
246,10285
246,4941
247,7008
248,11707
249,6753
249,9010
249,5572
249,11991
249,12089
249,2058
249,7743
249,10909
249,8335
250,3961
250,3644
251,2153
252,6753
252,3586
253,9855
254,6027
255,12008
256,3728
257,2714
258,12712
259,6753
260,7433
260,9671
261,3961
262,875
262,4316
263,10176
263,5024
263,2947
263,388
263,11206
263,9671
263,7433
263,6027
263,3468
263,4941
263,2449
263,12630
263,4572
263,5471
263,8160
263,7459
263,3556
263,3685
263,13003
263,10988
263,7477
263,10313
263,5563
264,9708
264,8685
265,10288
265,267
265,9469
265,1335
266,6369
267,4281
268,3210
268,4342
269,10604
270,8325
270,1622
270,4759
270,4009
270,4490
270,1535
271,1276
271,4077
272,11205
273,9671
274,7115
275,7433
275,9671
276,1794
276,836
276,7813
276,9671
276,1223
276,8392
276,11983
276,5262
276,9935
276,11923
276,5974
276,4571
276,797
276,4190
276,9567
276,6753
276,9058
276,5267
276,10536
276,8617
276,4781
276,9707
276,6125
276,1714
276,9779
276,5374
276,2166
276,10999
276,11519
276,10131
276,9214
276,7807
277,2963
277,3644
277,9671
278,9408
279,7008
279,9671
280,11697
280,12694
280,1649
280,10584
280,778
280,10391
280,6908
280,2714
280,9071
281,12082
281,5389
282,2963
283,12734
284,9193
285,9644
285,8895
286,12694
287,2993
288,7761
288,4941
288,2449
289,2993
289,6027
289,5563
290,7898
291,2950
292,3384
292,3961
293,5432
294,6753
294,5690
294,5191
294,2153
295,2589
296,3110
297,7824
298,8394
298,3276
299,10614
300,3644
300,9671
301,3906
302,5432
303,7272
303,3345
304,12734
305,4578
306,3644
306,911
307,7824
308,2746
308,7309
309,1324
309,5247
310,10282
311,4606
312,11710
313,6027
314,9049
315,12784
315,587
315,10257
315,9926
315,4358
315,3751
315,10282
315,1515
315,10896
315,2449
315,1111
315,4476
315,10538
315,10590
315,6149
316,3644
317,9671
317,2535
318,451
319,1087
320,2689
321,8812
321,6494
322,3644
323,7874
323,9012
324,6249
324,9043
324,6705
325,5270
325,9454
326,3816
327,8284
328,8647
329,488
330,7008
331,5436
331,4941
332,7272
332,10237
333,7433
333,12694
334,11619
335,2963
335,9855
336,9529
336,8094
337,5691
338,6580
339,6232
340,2153
340,7340
340,3409
341,9107
342,9671
343,3217
343,8151
344,2953
345,10480
345,8563
345,9671
345,5464
345,3961
345,10172
345,6076
345,11279
346,6243
347,7999
347,9671
348,3316
349,9671
350,4123
350,4739
351,4099
352,1105
352,10011
352,9671
353,6027
354,4941
354,3598
355,2478
356,5126
357,5563
358,1181
359,6753
360,9897
361,8895
362,12632
363,7728
364,3539
364,3644
365,10546
366,3961
367,3644
368,632
368,488
368,8771
369,5563
369,1422
370,9432
371,9855
372,9671
373,8471
374,10282
375,12954
375,5563
375,7643
376,8005
377,7008
378,3906
378,3644
379,11968
379,5691
380,7575
381,9671
382,3337
383,12179
384,4695
385,9671
386,7008
387,3644
388,515
389,11020
390,12398
390,7135
391,4215
392,11206
393,6753
393,3131
394,12023
395,10651
396,421
396,7043
396,2191
396,10175
396,3871
397,10044
398,2589
399,11434
399,5563
400,5270
401,6753
401,3402
402,6887
403,5432
403,10977
403,8005
403,8094
404,8094
405,7008
405,2963
406,8005
407,7008
407,9671
408,3111
409,662
410,10618
411,12008
412,9671
413,10243
413,11206
413,9479
413,8108
413,12367
413,3596
413,4621
413,10317
413,3041
413,2907
413,6558
413,4641
413,4941
413,7655
413,9671
413,11561
413,2794
413,5063
413,4844
413,7470
413,11567
413,10228
413,887
413,11646
414,4591
415,6278
416,3091
417,875
418,11619
418,11206
419,6944
419,3665
419,2963
419,2577
419,9256
419,6795
420,2449
420,11250
420,6933
420,9127
420,10282
420,3297
420,11886
420,2303
421,6753
421,5878
421,11206
421,9671
421,9128
421,7433
421,9479
421,4941
421,2575
421,2449
421,3443
421,1622
421,8094
422,5563
423,6612
423,8094
424,1663
424,6614
424,4751
425,2583
426,10983
427,11155
427,4941
427,9671
428,11222
429,1499
430,778
430,5389
431,12517
432,2963
433,12553
434,7008
435,10166
436,4413
437,6658
438,7008
439,6887
440,2589
441,3644
442,6561
442,12225
442,5444
442,8391
442,7817
442,6027
442,8812
442,2993
442,12053
442,11638
442,5081
442,5563
442,6397
442,1470
443,11700
444,1422
445,7433
446,9186
447,10584
448,7008
448,3644
449,9770
449,3587
450,3644
451,2993
451,11434
451,8910
452,691
453,1422
454,7135
455,5192
455,2993
456,3817
457,4342
458,10457
459,2714
459,5980
460,7427
461,12194
461,8199
461,7433
461,7882
461,9671
461,4941
461,5295
461,1680
461,8817
461,4057
461,790
461,10841
461,10417
461,6361
461,7611
461,1468
461,1450
461,5375
462,1980
462,10166
463,3110
464,4627
465,7990
466,2936
466,2636
467,6027
468,7365
468,8094
469,9671
470,12565
471,6702
472,2153
473,7008
473,3644
474,7008
475,9193
476,4648
476,1607
477,11206
478,7008
478,9855
479,3239
480,9671
481,3635
481,3644
481,9671
482,10935
483,4959
484,6753
485,8970
486,1920
486,6027
487,9770
488,9968
488,8387
488,2725
488,6753
488,2984
488,8777
488,9100
488,717
488,4941
488,6808
488,3507
488,1365
488,11798
488,11704
488,10550
488,5885
488,7678
488,8245
489,5130
490,6545
491,12033
491,771
491,7433
491,2575
491,4117
491,11030
491,11289
491,6427
491,2847
491,4528
491,7717
491,8230
491,7723
491,11309
491,10800
491,10803
491,11576
491,4922
491,9275
491,3644
491,7233
491,9539
491,581
491,4166
491,12106
491,6731
491,3917
491,11599
491,12369
491,9301
491,7771
491,4956
491,11617
491,6503
491,1131
491,12140
491,4719
491,3696
491,6769
491,2677
491,11382
491,4477
491,11903
491,8833
491,11652
491,2536
491,10119
491,10694
491,6794
491,7822
491,658
491,2969
491,3738
491,6813
491,2210
491,943
491,6313
491,7850
491,4525
491,11439
491,1456
491,9652
491,9417
491,5578
491,7106
491,11206
491,9671
491,3785
491,10954
491,6603
491,5709
491,8661
491,9614
491,9953
491,6810
491,8680
491,9707
491,8173
491,11504
491,5931
491,9717
491,11769
491,1621
492,11961
493,6753
494,10468
495,7898
495,12191
496,7704
497,3601
497,10282
498,3961
499,3644
500,1608
501,8048
502,4828
503,4986
504,3952
504,1701
505,6793
505,5572
505,4222
506,2993
506,6027
507,871
508,6657
509,3136
510,1270
511,4771
512,7272
512,10282
513,7008
513,3467
514,6753
516,6568
516,11750
517,776
518,8576
518,10913
518,9219
518,3590
518,11464
518,3644
518,11115
518,8558
518,8688
518,3921
518,5824
518,2963
518,1550
518,10390
518,2042
518,4923
518,3676
518,541
518,9855
519,9671
520,3644
521,5162
522,778
522,4358
523,1569
524,2185
524,4941
524,9671
525,12734
526,11619
527,8402
527,7253
527,11945
527,4618
527,12636
527,3263
528,2449
529,1584
530,4422
531,1276
531,4077
532,2155
532,9671
533,10546
534,7643
535,6631
536,9671
536,3961
536,3791
536,10478
536,783
537,7008
537,4986
538,12195
538,2199
538,3930
538,9671
538,12618
538,4941
539,5589
540,5162
542,3903
543,2449
544,875
545,6753
546,8471
547,3032
547,3467
548,4818
549,3961
549,9479
549,6700
549,11646
549,9671
550,9671
551,7433
551,7634
551,4771
551,2306
551,9825
552,11274
553,3644
553,9671
554,7552
555,9855
556,2109
557,11512
557,3961
558,2589
559,3620
560,5044
561,2813
562,2714
563,3644
564,3409
565,6753
566,2963
567,2993
567,7586
567,4170
568,4941
569,7592
570,6834
571,875
571,12886
571,9391
572,11206
572,6982
572,2334
572,4941
573,1561
574,2714
574,3644
574,9671
575,3961
575,3644
576,3402
577,9671
578,3961
578,2153
578,6753
579,7433
579,2066
579,4941
579,9671
580,4338
581,3644
582,3409
582,5780
582,5365
582,9638
582,841
583,9479
584,11932
585,7008
586,2714
587,778
588,3644
589,6462
590,6753
590,9671
591,10753
591,2714
592,875
593,6702
594,9671
595,4413
595,6270
597,934
598,7008
598,3644
599,7008
599,6753
599,1174
599,10977
599,2714
599,3644
599,11824
600,3091
601,2153
601,6753
601,975
601,9834
601,9671
602,7433
603,9012
604,7008
604,8148
605,9921
605,7586
605,5563
605,12581
605,7433
605,4555
605,1581
605,2993
605,9403
605,3742
605,9110
605,10683
605,12478
605,6559
606,3998
607,8043
607,10935
608,2589
609,4964
609,7861
609,10007
609,4473
609,3306
609,2077
609,3710
610,8945
610,3450
611,4648
611,2963
611,9671
612,12794
613,1238
614,10469
615,4413
616,6720
616,6609
616,2449
616,7508
616,11206
616,9457
617,3680
617,6753
617,1155
617,3540
617,3973
617,11206
617,9479
617,11773
617,764
617,4941
617,11909
618,6395
620,7008
621,11206
621,9671
622,10267
622,2372
622,11206
622,9479
622,2153
622,1050
622,9671
623,4627
624,3998
625,7135
626,3961
626,9855
627,8264
627,9075
627,2963
628,7272
629,3644
630,10774
631,2963
632,6753
632,10274
632,8616
632,11524
632,5573
632,11206
632,2641
632,2632
632,8391
632,9134
632,9169
632,2449
632,4278
632,5114
632,5563
632,7967
633,7880
633,9391
634,4941
634,11206
635,9671
636,11296
636,5256
637,3644
637,9671
638,12772
639,6369
640,6090
641,9671
642,922
642,8389
643,1276
644,11222
645,10497
646,2062
646,2399
647,6544
648,1280
649,6696
649,3138
649,12738
649,9671
650,9671
651,6612
651,8094
652,8003
653,2963
653,3644
654,2993
655,11156
656,7728
656,10548
656,2599
657,5589
659,9155
660,7008
660,11468
660,11075
660,1156
660,2415
661,7513
662,1794
662,3523
662,9479
662,7698
662,9671
662,4003
662,10482
663,9549
664,9671
665,3644
666,6431
666,10391
667,12666
668,2049
668,7340
669,3379
670,3644
670,9671
671,9549
672,6753
672,4941
673,2625
673,8418
673,1467
673,11206
673,815
673,9479
673,7433
673,9671
673,9868
673,6446
673,6095
673,2449
673,8627
673,8597
673,4694
673,2041
673,5467
673,6077
673,5278
674,4941
675,5432
675,8005
676,8043
677,10614
678,9555
679,9671
680,2153
681,6361
682,2554
683,2993
683,6027
684,7874
685,3402
686,3221
687,2714
688,5787
689,2024
689,3796
690,11932
691,7712
691,7008
691,12707
691,6405
691,11206
691,9479
691,5801
691,6539
691,3469
691,11730
691,869
691,4073
691,3961
691,6623
692,10167
693,6753
694,7910
695,4649
695,12317
696,7433
696,11217
696,2153
697,6753
697,5769
698,3644
699,3091
700,4033
701,12500
702,6753
702,778
702,4306
703,6431
704,2963
704,9671
705,2589
705,2478
706,2589
706,2478
707,12050
707,1582
708,9555
709,7008
710,8005
711,12867
712,2446
713,9408
713,1980
714,9671
715,9671
716,3644
718,6753
719,4288
719,8036
720,10970
721,11206
722,8108
723,2714
723,11906
724,5389
725,2963
725,911
726,8113
727,7698
728,4522
728,5563
728,1422
729,6753
730,12800
730,11138
730,778
731,11206
731,9671
732,8094
733,9855
733,3644
733,9671
734,2056
734,11468
734,8031
735,2115
735,3950
735,11471
735,9671
736,10504
736,12634
736,9671
737,10282
738,2963
738,3644
739,9671
740,8701
741,7552
741,7349
741,9670
741,11206
741,9671
741,3961
741,6278
741,11215
742,4413
742,5646
743,9671
744,2449
744,12098
744,11619
744,9845
744,11206
744,9193
744,8364
745,5067
745,3644
746,4675
746,4932
746,9249
746,9671
746,4679
746,9673
746,6027
746,7375
746,4692
746,11193
746,6488
746,9615
746,6493
746,6176
746,6753
746,1893
746,3366
746,11431
746,8636
746,11050
746,8327
746,3799
746,3056
746,11058
746,7433
746,4151
746,5563
746,4988
746,2154
746,5449
747,7008
747,3961
748,4627
749,3644
750,9193
750,6753
751,3644
751,10053
751,10839
752,12734
752,9671
753,12082
753,11867
753,4342
754,7433
754,6609
755,7008
756,2963
757,7794
758,7272
758,9671
759,875
759,9646
760,9671
761,10700
762,6533
763,3961
763,2331
764,13005
765,8525
765,8094
766,3961
766,9671
767,3961
767,9763
767,3644
768,2583
769,12000
770,6364
771,3644
772,9671
773,2963
774,9671
775,5960
775,10248
775,6361
775,5690
775,1980
776,7433
776,919
776,12694
776,1295
777,7008
777,3644
778,4102
778,7815
778,9356
778,5389
778,2449
778,2755
778,7321
778,7492
778,3418
778,10142
778,10533
778,2854
778,1446
778,10408
778,4423
778,1452
778,7730
778,2974
778,10809
778,11578
778,12347
778,3210
778,4292
778,11206
778,9415
778,4299
778,4941
778,953
778,6883
778,11539
778,6487
778,3549
778,9184
778,6753
778,7651
778,2149
778,12902
778,7207
778,4925
778,11432
778,3187
778,958
778,2550
778,10490
779,3644
780,10546
780,12053
781,4771
782,7008
782,6172
783,3952
783,4977
783,8475
783,9140
783,12134
783,7769
783,1819
783,6171
784,7008
785,7008
786,8005
787,12210
787,1079
787,9945
787,8525
787,7646
787,10431
788,9671
789,3209
790,11932
791,9555
792,8354
793,8005
794,5128
794,7605
795,12003
795,3644
795,5645
796,7855
797,3644
798,4627
798,5389
799,3416
800,7816
801,12368
801,3728
801,5564
802,7115
803,4420
804,8812
805,1561
805,3551
806,9555
807,5126
808,3644
808,10935
809,4970
810,2300
810,6812
811,2963
812,10620
813,3961
813,3644
814,3996
814,12500
815,5235
816,3217
817,6672
817,4941
817,5126
818,5368
819,10496
820,3644
821,6753
821,1309
821,4941
822,1306
822,11707
822,4143
823,10675
823,8372
823,3846
823,6969
823,5690
823,11803
823,4941
823,7918
824,8094
825,3091
826,12082
826,6876
827,10546
827,8812
828,3272
828,3644
829,7552
829,4941
829,9671
830,9671
831,9770
831,3644
832,3209
832,3589
833,2963
833,3644
834,2153
835,9671
836,3644
836,11023
837,8094
838,1150
839,9855
840,3166
841,12139
841,5780
841,1622
841,9671
842,1561
843,6672
843,8395
843,4941
844,4576
844,6626
844,11699
844,5348
844,9671
844,7319
844,9341
844,5406
845,7008
846,9671
847,5563
848,11584
849,3409
849,2963
849,9855
849,4047
850,6753
851,10899
851,11838
852,7472
853,1561
854,3384
855,4077
856,8821
857,9671
858,13030
859,9671
860,3644
860,10599
861,9933
862,1276
862,4077
863,3644
864,10473
864,4941
865,10167
866,2898
866,7348
866,3479
866,4697
866,9671
866,1276
867,11434
867,5563
868,2993
870,6753
870,9671
870,11655
870,10280
870,10997
870,2745
870,12634
870,7295
870,3324
870,5183
871,10178
871,12291
871,10821
871,4746
871,6536
871,12873
871,2186
871,9484
871,7538
871,11150
871,4944
871,2963
871,4436
871,1237
871,4981
871,2968
871,7067
871,3091
871,1698
871,2090
871,6631
871,1517
871,3442
871,2003
871,10037
871,5304
871,8724
871,3842
871,11645
871,6668
871,8586
872,3449
873,3817
874,11620
875,1281
875,1367
875,5250
875,10256
875,2435
875,3607
875,2075
875,12317
875,2590
875,10272
875,10787
875,7716
875,7430
875,12582
875,6065
875,9523
875,3118
875,12339
875,11629
875,1848
875,1082
875,10814
875,11071
875,11072
875,9483
875,5444
875,6753
875,6984
875,4941
875,4043
875,1359
875,2872
875,8419
875,6996
875,9813
875,1878
875,7511
875,11609
875,9050
875,12894
875,10341
875,11873
875,8035
875,2405
875,5478
875,4455
875,7530
875,9063
875,7021
875,7282
875,2067
875,5566
875,12152
875,9082
875,9087
875,4672
875,5528
875,11139
875,5057
875,2184
875,1418
875,3213
875,5774
875,3949
875,2449
875,9923
875,6776
875,7573
875,8344
875,4250
875,1692
875,11677
875,3231
875,3488
875,4004
875,7409
875,12968
875,9387
875,6416
875,2737
875,8104
875,8887
875,3999
875,4025
875,9579
875,6844
875,11710
875,5237
875,11456
875,5570
875,7619
875,5828
875,11206
875,2760
875,9676
875,4695
875,7371
875,8652
875,2273
875,12792
875,4311
875,3800
875,10459
875,12922
875,7415
875,2366
875,1251
875,3300
875,6117
875,9190
875,4584
875,7657
875,11242
875,4846
875,1521
875,4935
875,2548
875,11255
875,1483
875,10238
876,3644
877,3961
877,9671
878,7272
878,8611
879,5432
879,11267
879,8005
880,4077
881,9671
882,9671
883,6243
883,10175
884,11932
885,10200
885,7701
885,7397
885,2053
886,5563
886,3819
889,3644
890,6876
891,6569
892,5176
892,7940
893,3644
894,7385
894,11132
895,11213
896,7874
897,2993
897,6027
898,4986
898,8754
899,12160
899,7008
899,3644
900,4164
901,9966
901,6655
902,3644
903,3961
904,7008
904,4970
905,3998
906,3402
907,5939
907,11932
908,7008
909,2425
910,3644
910,9855
911,12352
911,5569
911,8386
911,11587
911,10057
911,9354
911,9739
911,9232
911,1105
911,2197
911,7157
911,1694
911,8289
911,3110
911,5930
911,1836
911,8754
911,12276
911,4597
911,9514
912,4896
913,5099
913,11206
913,11274
913,5931
913,3644
913,9838
914,3992
915,12153
916,2963
917,8316
917,4446
918,7107
919,11035
920,11206
920,6839
921,10127
922,2963
922,2356
922,11206
922,4138
922,6667
922,3586
922,5198
922,4941
923,5563
924,12772
925,5128
926,11928
926,6753
926,12844
926,6921
927,6314
928,10122
929,5256
929,8094
930,2554
931,9193
932,11440
932,12264
933,9540
934,5395
934,6372
934,9671
934,11127
934,8507
935,3644
936,7008
936,7953
937,2615
938,6753
938,2037
938,1622
939,2591
940,4160
940,11987
940,6163
940,2185
940,10717
940,12367
941,10706
942,2589
942,5126
944,1276
945,11222
946,9555
947,4004
947,6486
948,3961
949,7874
949,4788
950,8424
950,8041
950,5450
950,6599
951,5432
952,10339
953,5389
954,3644
955,5128
955,7605
956,2714
957,9671
959,11363
959,2414
959,6702
959,8150
959,1623
960,8970
960,12131
961,6673
961,11615
962,10546
963,5377
964,9754
964,5691
964,10340
965,5432
966,5389
967,2963
968,7353
968,4413
968,9671
969,6753
970,7008
970,6753
970,9671
971,7275
972,6625
973,11795
974,3363
974,11955
975,2153
976,3960
976,6027
977,5563
978,5563
978,4941
979,10224
979,7427
980,4382
981,1042
982,6032
982,5563
983,10405
984,9671
985,4202
986,10282
986,5389
987,3644
988,9186
988,1503
989,8561
990,12734
991,8611
992,12891
993,9671
994,9360
995,6753
995,9154
995,7939
995,5685
995,11206
995,8422
995,9671
995,3945
995,9034
995,3915
995,5325
995,2449
995,9138
995,11572
995,2905
995,4468
995,7866
995,9311
995,7004
995,3461
996,3040
996,3185
996,12884
996,9617
996,12458
996,6540
996,8350
997,10702
998,3961
999,9671
1000,3409
1001,11778
1001,8836
1001,11206
1001,11257
1001,7433
1001,9671
1001,8941
1002,7008
1002,9671
1003,2963
1004,7008
1005,7550
1006,4627
1007,5266
1007,5348
1007,5111
1007,10088
1007,1753
1007,10471
1007,9150
1008,2905
1008,4941
1008,8391
1009,3644
1010,6753
1010,1860
1010,1158
1010,9671
1010,3272
1010,2575
1010,7162
1010,9479
1010,4941
1010,9855
1011,5498
1011,1956
1012,7556
1013,12431
1014,9360
1014,1859
1015,3091
1015,1237
1016,6753
1016,1687
1016,11206
1016,9671
1017,7008
1018,8685
1018,12023
1019,7272
1019,10282
1020,7874
1021,7008
1021,9671
1022,5563
1022,1038
1023,6278
1024,3728
1025,1794
1025,9671
1026,4941
1027,3644
1027,9671
1028,3467
1029,4896
1029,4412
1030,7433
1030,8289
1030,9671
1031,9671
1031,3644
1031,9855
1032,7215
1033,5563
1033,8391
1034,5814
1035,5126
1036,8209
1037,5088
1037,4164
1037,8391
1038,6027
1038,4900
1038,9671
1038,6600
1038,5993
1038,8874
1038,8491
1038,6951
1038,12563
1038,1752
1038,11739
1039,11912
1039,13025
1040,4352
1040,2993
1040,1138
1040,6027
1041,1370
1041,2037
1041,3221
1042,1073
1042,9671
1042,11256
1042,3961
1042,9479
1042,4941
1043,6753
1043,9855
1043,3540
1043,9671
1044,6753
1045,2267
1046,7008
1047,7008
1048,6753
1049,5432
1049,8005
1051,3644
1052,2589
1052,5126
1053,2318
1054,8005
1055,6753
1055,4890
1055,2033
1056,2714
1057,9671
1058,1980
1058,10166
1059,12008
1059,12768
1059,3196
1059,4941
1060,3961
1060,3462
1061,1276
1062,10282
1063,1276
1063,4077
1064,7698
1065,2714
1066,7433
1067,12456
1067,11474
1067,8494
1067,1674
1067,8472
1067,7433
1067,12730
1067,4540
1067,5037
1067,12878
1067,4941
1068,2963
1069,6701
1070,8005
1071,1561
1072,10618
1073,2773
1073,10935
1074,11222
1075,6027
1076,12601
1076,5426
1076,4941
1076,1479
1077,3961
1077,10935
1078,10296
1080,7008
1081,6676
1082,6962
1083,12520
1084,4771
1085,1250
1086,6361
1087,5553
1087,5162
1088,6753
1089,9555
1090,9555
1090,10749
1091,6027
1092,9671
1093,5126
1094,11932
1095,8005
1096,4771
1097,7698
1097,8572
1097,1806
1097,9479
1098,9671
1099,6278
1100,2522
1101,2993
1101,5563
1102,7008
1102,6753
1103,3644
1104,5377
1105,3158
1106,6797
1107,5126
1108,2714
1109,3772
1110,1276
1111,4342
1112,6753
1113,9671
1114,6145
1114,8814
1115,3817
1115,5389
1116,2185
1116,9671
1117,10931
1118,11619
1119,8706
1119,3427
1119,9541
1119,9671
1119,9128
1119,7433
1119,9835
1119,2818
1119,9262
1119,2575
1119,2129
1119,10162
1119,7990
1119,9497
1120,6615
1121,3644
1122,10836
1122,1356
1123,11206
1123,9671
1124,11713
1125,1422
1126,6746
1127,2963
1128,7433
1128,2583
1129,2589
1130,3961
1130,9671
1131,7008
1132,2185
1132,4215
1133,3644
1134,4771
1135,7170
1135,6027
1135,5733
1135,5563
1135,4764
1135,12926
1136,9408
1136,10166
1137,3409
1138,2993
1138,11163
1138,3236
1138,7877
1138,11223
1138,9608
1138,6027
1139,6027
1140,7240
1140,8460
1140,11466
1140,3644
1140,9770
1140,2941
1141,11683
1141,8421
1141,6118
1141,4583
1141,4266
1141,3211
1141,3212
1141,11437
1141,6621
1141,3864
1141,4195
1141,9590
1141,7383
1141,5322
1141,2570
1142,5126
1142,8254
1143,7365
1144,7756
1145,12793
1146,10167
1147,4342
1148,5389
1149,3961
1150,7568
1151,3961
1151,3644
1152,2013
1153,6024
1153,6673
1154,3644
1156,12220
1157,2714
1157,8471
1158,9855
1159,5126
1160,7008
1160,2963
1161,1238
1162,6568
1163,9692
1164,2963
1164,9671
1165,4941
1166,3110
1167,6027
1167,9069
1168,11222
1169,3817
1170,7513
1171,4771
1172,4164
1173,10936
1174,3906
1174,12548
1174,2696
1174,5641
1174,11984
1174,11410
1174,3091
1174,8284
1174,9764
1174,1895
1174,7400
1174,3644
1174,7852
1174,12398
1174,8239
1174,12328
1174,5363
1174,5044
1174,7349
1174,6519
1174,2940
1174,8638
1174,5055
1175,2993
1175,4771
1176,5922
1176,4941
1176,2583
1177,6485
1178,5377
1179,8391
1180,9855
1180,9671
1181,3343
1182,10166
1184,3437
1185,2664
1185,5126
1185,2583
1186,7874
1187,6544
1188,3644
1188,9671
1189,11686
1189,6071
1190,6243
1191,9350
1192,3644
1193,3110
